23303072,(-53156416.354284301, -43663866.001607217, -194781672.50050262, 153975956.31654021, 7912705.2952241749, -6012184.05467539, -75814833.603875622, 13505475.243888551, 15888550.046604183, 8438518.4585024398)
24062258,(123827695.96424112, 129458248.43494441, 326648453.95138156, 81080349.051141858, 61430769.257697292, -59305217.091322698, -116083173.49156073, -78997464.009851724, -10185892.95695987, 22215315.416742172)
23166823,(-717783974.82773447, -5096832.5618270328, 293368562.60729396, 27266334.510275666, -44458303.32817968, -71427824.555969447, 58798335.138240345, 25027770.830898844, 2585732.1948525445, -48213049.258388244)
31467372,(-49651719.277982809, -137718796.27968585, -22743219.544834949, -47236334.668241106, 143532926.24740347, 75327279.742232516, -9697052.2674009427, 94445441.941276416, -18466248.1611671, -39194752.97652559)
28741524,(252759322.02689373, -89018582.608597681, 17931912.051356569, -336856973.92816174, 237253440.81558889, 60119052.577397205, -27957223.648512889, -73601549.771376014, -94327513.199778423, -21745934.473413356)
32086564,(7104355.8008617712, 324221415.21054459, 181932334.26165235, -49821063.852742337, 89504143.743596792, 31324619.693106789, 17979983.858989984, 108784780.28270674, 16581571.535035763, 121194429.18164514)
23998625,(238872642.42941871, 1204129928.2788312, -216892769.57962018, -176437095.22195235, -60149625.51589217, -139149.02154662227, -10482398.804761803, -51615806.247499064, -42979133.222761132, 1618625.9291702916)
32750510,(-1297578189.0198495, -121174430.43573508, -280698845.5213818, -195233021.75369087, 2714054.9612196749, -70390961.363833383, -35516037.637624286, -17744265.704544812, 16159996.238594016, -42843803.340139613)
28654932,(675074934.25347435, 133017912.26936568, -41559289.575403638, 83783217.099219456, -204656122.02555436, 139689466.63195419, -12823465.425452841, 74205377.389959976, 33229456.256923582, -15622204.346983962)
31122091,(-971276348.52134311, -439620116.82628846, -154900826.83804122, 46015021.990309365, -67630128.352383927, 30650612.584938236, -27808789.891799651, 27192194.902935792, 38086181.56878791, 11864655.634924863)
27340877,(-30001542.214485064, 125673945.99063116, -90746339.031843081, 36932911.905693829, 111369887.25263293, 98367062.592745185, -38566886.201658227, -98783559.031025887, -30388723.120641489, -4539942.4341777442)
23274061,(167978530.00438538, -40798067.704322904, -194206645.83860651, 32957838.421714194, 75586410.982232273, -42085332.953123048, 15054315.17226937, 25728157.698623426, -88417899.492975533, 26708668.074501969)
27053506,(-1043941845.7568221, 18548780.525419511, -152377218.38223246, 218675143.43874475, -34079769.799106896, 104530040.39130831, -6835016.2436636724, 36311359.022353671, 35266610.401681274, 21250377.709847484)
25343017,(-826920532.28592384, 59420527.503729708, 274945013.68226457, -50150933.612704612, 171515995.81014043, -56495673.046375841, 66523440.479128644, -23206466.495938338, -33296121.47442288, -9495394.5686036777)
31480215,(-115154444.23462725, 122084929.19264945, 322341351.4765712, -8598556.4695868157, 98683589.120039061, -34307333.172943056, -64372301.397368461, 1173133.1947389627, 72255483.036709875, 90092409.929539546)
23424603,(408143640.4653275, -109661861.84126529, 18034939.717249125, 217095793.80487251, 4663688.8053248171, 118839197.47790173, -64317323.356411897, -13429104.024801858, 19195789.617201384, -15285925.508796213)
25341652,(-471167291.72492266, 1072490334.9762018, -70239023.024416775, 79993646.058348492, -155446688.36624151, 48478161.810152844, -8613828.8172277939, 3493444.0640049111, -75201616.326132804, 45467168.318525136)
27918963,(200562849.23452109, 272909246.70104128, 305873450.87247205, -9666498.988749152, 35001208.334692374, 41796213.494374432, -46023657.625136964, -20972966.54926493, -3834875.9085988533, 13740328.29191467)
32919136,(929277042.24943745, -60661006.617701925, 9880608.7947855424, -191346881.22765505, -31922265.808105789, 109287439.9432655, -60680627.476939909, 70925830.38571322, 74622561.375062525, -7631877.8466550335)
28877602,(379882631.71154624, 9602210.9605504852, -154945379.4293125, -29690871.104179349, 33725707.29498145, -62931823.355618797, 4602686.9353774823, 25649854.164207276, 6780518.822547609, -2656945.2988908896)
23893227,(346929915.25063288, 144068284.65944976, 346381585.49622238, -16159091.917043781, -139102172.95129266, -53611029.238530748, -7786626.1285512298, -12452451.513689056, -19960930.098899603, -20794882.762610909)
33665663,(-198963464.66297799, 302002540.21875817, 198349277.7606616, 88370010.625148803, 32371339.244718071, 50387896.7387136, -6035050.1766502084, 20701425.145157844, -2187810.1741637588, 29294590.630634785)
33776843,(1583172.8232510032, 1087980314.5974889, -99817331.894273967, 81241273.677570537, 78492461.793542653, 27137936.503824845, -9594156.0780874509, -23855833.087575167, -14125560.309192033, 3973007.8910972532)
27967615,(880182696.322384, -66485138.860152759, 58235941.319416597, -23704424.631027788, 54079657.163914777, 92811979.36037989, 61296751.820211291, -32455950.716707412, -28628230.450258389, -52189814.851746865)
33347467,(-902445066.95195699, 41934342.040294439, 316273058.03340191, 67257951.320584655, -41321537.036688916, -16078598.764557868, 13572885.673265059, -35465935.382750869, 41032484.198022276, 10590383.693345521)
26570480,(-553495994.62957978, 98642335.875260174, 280538273.70966882, 224091550.39473566, -168796160.9028199, -27266642.870026272, -43347966.851901613, 49967623.013665073, 41695090.415292934, -7067199.5728824427)
28859794,(-418579673.50184274, -59175037.418580204, -211633753.21243393, 2944780.2381262565, -198163581.91719416, -31451819.890319262, 103573734.59905583, 20842491.728946827, -2279154.8362277206, 84873021.006864876)
30860696,(395845461.75959992, 10751520.868857428, -178476996.362111, -68827413.328758597, 166005601.40574259, -84405298.832128495, -13011170.111666361, -24239289.738101494, -36334158.242645487, 17947143.911947254)
25958491,(-762150675.70722306, -1146223181.2047253, 144801601.88724309, 46171346.365893669, 146091320.11838147, 15760765.617372546, -3531510.9063559533, 35780952.440724485, -96008820.645159587, 46452053.320531145)
30888983,(117229294.88571721, 123237397.58776011, -69179409.888926923, -48531619.22604952, -473538.31126438041, 61641038.886610143, 55248053.81845706, 76500873.354487464, -30972581.508624498, -53533838.610421337)
28725004,(1248210643.7855444, 53087961.71731624, -110694407.0548481, 155342789.94950625, -152403402.13163698, -21087966.564044725, 10180295.652959229, 29051565.447400227, 10084931.345251737, 8030612.2379599661)
27288416,(-1251211923.349534, -416910898.9044143, -162417096.62332326, -294911731.56085795, -14578249.110876609, -63028230.852767609, 57452569.831406869, 62746960.309355147, 23206251.981095854, -19674476.100209042)
25034083,(-507077605.32083583, -83669980.497064561, -245958379.3578777, 344519988.04881483, 27194279.879653994, -24907557.401362941, -10045088.745921539, 2239822.3614168591, 71091698.702348113, 25570087.957355633)
27527047,(-256822078.80082139, -40412314.833673321, -214136829.26500419, -176806767.80368751, -226256789.09997895, -49665915.938857652, -68008406.337138012, 13580454.664219903, 55457411.171683423, -23474766.862582918)
32355828,(904079227.02068031, 173993965.07685348, -144091420.79842103, 93835621.273150697, -117929761.86225447, -30881591.698629539, 19175150.408321753, 2218168.4223475875, 7590388.8820429798, -887486.21353732108)
30213599,(361562485.9641791, -39204772.361673608, -170649316.4663119, -6836828.4755014898, -61017356.320489973, -12901162.691985702, 9573937.2735064104, -9129911.7094202824, 16912666.054696374, 38933092.503053255)
32854013,(131559218.40867911, 103161566.99569887, -82333964.048862606, -61154645.555875272, 111520943.82824919, 84977800.805877551, -46357875.210554041, 73764029.232474908, 73918913.410580844, 6510311.2396237887)
23927567,(750893524.23268127, 38963931.92713286, -140293059.5803321, 59666804.453721374, 158774253.54774281, -49040530.872572765, -36429755.077241443, -61632420.435415454, 63639927.612186082, -47663929.969733104)
29905795,(-864081720.46159637, -86469669.032572776, -233801028.3977553, -63330229.524635985, -63753436.737009406, -75720098.183889225, -67642920.206231371, 25910077.532498833, -11446405.295578815, 2422184.5784794874)
29228529,(552239814.36695421, -80594366.142255723, 14949083.033358021, -233428796.34439665, 53602809.876887485, 103845842.15545622, -4375322.5888303919, 12270255.615246804, -15126225.577187408, -68391241.608160302)
23874409,(485082905.76923728, -1103506710.0914738, 226262751.51049003, 202616031.03164411, -134657590.4548336, 109520949.0708593, -28679148.552854393, -38889784.655623205, -26720348.445826601, 8408815.4491470195)
33970665,(332167393.98587346, -92307995.419361249, 1412035.4185875934, -109865194.08975033, 43153503.927764267, 88454208.092926458, 76731598.452168092, 17389644.55591077, -6706533.6274730843, -22654055.153749727)
26157485,(-342540026.2580263, -50534327.154800661, -217223695.35938382, 88428693.437874079, -70148934.020961329, -65396897.36528419, 2205088.0505122603, 120594830.33948392, -65417809.076984048, -9582522.687271351)
25090294,(-566894359.35717857, -156608564.87535685, -41787894.144385129, -85496597.884975269, 288660204.61612958, 65156653.915616907, 2310133.9498994662, 36396235.758516282, -4766468.1471346421, -27069553.320825849)
30276969,(-962486962.4638828, -94695461.149376646, -247250970.83241126, -68765285.692665085, -62968910.597455524, -58069030.812313385, -12709706.087211883, 16307118.931659721, 64059524.912680581, 25552813.086007401)
29843094,(466842054.51323044, 112321322.9407791, 308943188.66847569, 82867458.849876449, 115323648.6850944, -67532754.491780117, -3444639.8062318396, 39073495.619504131, 48499743.224526592, -27480253.655988798)
22959079,(374700690.30827975, -91778827.695620656, -2566104.1363821425, -86926186.462704659, -77465402.802489951, 100512239.28386655, 105969156.30051096, 41548118.487382516, -110503821.24757667, 30486124.199161619)
31383545,(559954161.33531213, -8630650.2704976574, -168173384.73294497, -85931389.48931922, -168624448.56362677, -9645043.4976798017, -48614882.839018725, 15394134.521756964, 32230754.968988117, -3256599.5088650058)
27870033,(-203778191.85420337, -42181197.942293368, -214685031.54859248, -80751935.826087475, -114904464.74246314, -85672185.137011304, -20720892.801811982, 57172478.009620473, -20012577.985444184, 5191578.8070987556)
24128274,(360703405.9146657, -12221338.943225393, -167796760.0577116, 129825685.76554258, -13667505.486780774, -44722539.294062093, -55642800.000523552, 88671483.670276567, -69493698.439445898, 62475687.725126401)
30435145,(374879900.93990809, -97567194.145592302, -4746379.5762618734, -113308665.22635508, 20917513.936604518, 81791608.579487979, -14839273.368402407, 44117416.629376732, -32000132.926899832, -35404042.557793908)
34109611,(-494174799.80664229, -1164055379.4627059, 182324319.12973532, 185889111.65304556, 74631093.060899794, 13468897.504270973, 30253796.822993249, -35942759.140448131, -74704395.416186392, 43344287.387159362)
32274490,(804342815.87316191, -289161752.66686058, -27374038.002973098, -6486421.6750448234, 84851122.312759981, -42541248.293691166, -19314626.955797896, -7802926.7545540966, 12272897.980201229, 46504248.691103645)
31245780,(-500731071.20863342, 72053520.943060577, -151951659.49466455, 178698924.25765896, -15873222.045332434, 118851741.56873375, -11354409.784833934, 45953351.313706934, 23948421.990438975, 40698166.27995988)
26931058,(-48556694.399402224, 94847975.669561177, -123401001.49269104, 16947640.118997786, -222063601.38099954, 98632978.86394465, 40994508.50737346, 15137610.030250195, 43406648.12942329, -93572913.951678246)
32233746,(-1495339312.4265664, -18530260.944346868, -159170667.15084258, 150711685.98741132, -71125040.374547228, 78233473.616070002, 11645680.64339572, -7301229.1969865281, 5519793.2738580527, -9402836.3880577758)
23212990,(-787618383.17071545, 39653528.261821032, -145939519.8825739, 209554431.63305017, 78303414.32301122, 66938442.467897251, 15868374.17314342, -17802132.38711318, 6351.7914636083442, -1924503.8090035671)
24845628,(695728513.77701724, 247235652.92882094, 287431372.81269479, -107220989.79308495, -149921364.31695813, 26271393.066591598, 1933112.0507985654, 29792678.729243036, -14708430.158727696, -25139026.17140872)
33551032,(706202840.32496262, 164283997.17210323, 375966979.74437904, 71162056.698882043, -67189788.695848197, -48695057.154237747, 41526945.598012678, -6053109.6638415754, -2293742.551973945, 12940224.160125427)
29552709,(-735444474.61296558, -1162661597.5411556, 143820673.7196998, 48971597.9165501, -88752226.848333821, 25880714.695185993, -17621980.408123367, -6514978.8790157828, -67641902.175711975, 38728990.330940664)
34004470,(-503705416.40387362, -80971332.34726502, -253812559.92874476, -18297988.714356165, 84864928.490000784, -48383826.244881049, 98295021.216004029, 36227778.907174975, 54941548.859771796, 70684331.85693875)
32446631,(927145570.77480078, 177053822.84618458, 405697152.58179247, 28322702.809844732, 25450987.747824296, -12772981.685904957, -32557887.951061599, 31156398.704843059, 46824452.732268035, 8365377.8708096892)
27054370,(794136011.77690661, -308240611.18917871, -23768203.380049031, 5368872.1885123616, 48001685.618211485, 14916212.465047533, -59124153.928409435, -28607779.502980098, -18845553.108192015, 5085983.5843207641)
32918479,(-1358765714.5073886, -120654514.11267497, -285547814.88636321, 27662436.353307493, -147694773.40816253, -54531182.20651567, -25059911.814677667, 29264391.185187552, -7015651.4558696114, 4269661.9565105326)
34230233,(490655068.85605401, 139625899.92900732, 328064547.08717215, -122850024.29642987, -39563282.745182082, -28036200.291730292, -25105751.399684191, 25621146.150963351, 30027904.796172608, 20075258.974236667)
27980138,(-199656461.03392932, -137671682.78771383, -16023577.479437895, -147296349.84126413, 205293899.82368195, 75674089.555712715, 12300473.977368094, 13380762.783941887, -21220714.154118776, 69268628.247224346)
27243130,(-1023934618.0636864, 133247811.83892117, 231698726.19632375, -127036512.26116808, -41981724.201780163, 6233825.6771256719, -11536044.257308701, 34033129.916555136, -42781919.052608199, -42150369.078701913)
32452818,(411317250.77366847, -310031503.41510838, -73835060.617672354, 128734321.50816211, -32205908.21172896, -19580888.03296322, 16493855.72280932, -39975504.983766869, 35135135.991936043, 8035738.2025226736)
32441317,(-680110497.70209813, 221159557.6219359, 291333328.67924005, -44320244.979142256, 135228619.60458121, 2969617.6763801887, 65583704.512425646, -17985888.489986047, 8907406.0861280374, 6241882.6446413416)
33574806,(89656574.514637321, 319045437.22804576, 214318010.23731783, -88335269.169086084, -16661590.988679593, -42401157.950387888, -10122368.311043799, 5015547.4058908643, -36243379.238627106, -55940562.968230814)
30548775,(920434046.3028959, -49507689.785851412, 34767749.751395114, -38970821.072713599, -19591355.96789775, 85703399.487239584, -24848451.239712913, 2814400.3251245455, -12479728.678011868, 1798002.786598759)
34160055,(-457402659.70111012, -61560548.468839444, -255313455.46714661, 64521673.953714408, -198679274.25076953, -70851690.596961007, -21570168.612800863, 28221437.691820886, 21021465.027360737, -46008548.490757234)
32761286,(591251715.14462852, 725768.89840365888, -168087811.90438807, 20564027.176430561, 95090676.430803195, -27303681.383676536, 28291680.650208317, -5951184.5107247112, 37023040.559527017, 32922273.503467675)
28106077,(591612612.42870986, -81701087.170782194, -8964599.8159047328, 35186260.771643519, 9001265.6515768394, 100743791.35313985, 57423278.571075246, 29580076.058043104, -9095545.7943247557, 80792048.781709909)
22869904,(155125551.25042224, 128870904.63217472, -71897638.629400775, -99979446.363503098, -31119024.774437618, 70901817.663118154, 100269059.0730211, -29740651.072829675, 3929485.5517196781, 64973880.671501212)
25373678,(-441791527.22942257, -1140750636.1697764, 167635553.65083894, 176583621.54245451, -161939859.54327181, 62564900.147781067, -28859720.379815016, -29328223.436364073, -33600959.439244457, 66533548.225659527)
25704359,(-632276082.00373328, 307136953.29986101, 189966729.4164272, 135339481.38606206, 13105395.423510483, 52518063.876357198, -17567528.946270384, -7039221.3981334651, -659493.76904691185, 20891697.328704875)
29216957,(209890008.49081555, 128806955.75365537, 379583800.60976005, 35650321.950845145, 39132693.387825608, -56032721.429322399, -25075963.768381376, -36266814.509423874, 5345523.8758501709, 14562981.730474383)
30600344,(-765947364.98386705, -172363617.94707426, -56830619.970818624, 16111224.668602938, 273770701.01613873, 60394417.784455113, -40494536.512479782, 23645358.115615673, 44950050.604788393, 29857854.258870963)
27769400,(-1548600784.9880137, -141980073.16425353, -299217244.63853616, -65291539.678630427, -144925901.24333254, -34558504.907613255, -36365486.615988053, -39515104.536231779, 16605232.736124527, -12639380.705458581)
26993374,(860271857.83349621, 38077756.366369121, -139439997.33169311, 23523882.05976956, -71698492.620831057, -62140165.613540187, -71824.814643536491, -14286892.207227765, -32544981.558530111, -38453361.571679369)
29802344,(450106614.27720845, -306421835.78330183, -59040350.763565212, 30683964.281779822, 73312900.115996704, -58330537.23916664, 180945043.93242991, 46335603.573278584, -51683054.453961782, 32532532.478277702)
25119460,(518946863.09038174, 146147204.56419963, -186139490.37279457, -144684668.28475299, 134273555.64877459, -48638484.858979575, 114747076.06921993, -11916118.840987017, -16408568.585813113, -26013183.354900938)
27450401,(-552266178.52796435, 52749756.473143369, 287221303.35697466, -83049872.44623065, 356915982.7215479, -101672354.02812307, 22267645.149894584, -11943755.183715507, -616007.71944546246, -16332561.364440357)
23689697,(-118034851.43257612, 115797059.14888234, 347369097.87239164, 82686274.641484275, -59485770.539063573, -50636174.093875617, -49313355.228375159, 33958803.115182802, 8674582.9439758584, -22787071.68060806)
30123142,(-689460109.62160659, 50319829.760772817, -131668474.18037897, 35326112.176009133, 34218253.554461449, 76988402.556701943, -27052088.436299305, -24955385.374788329, -12598479.761720084, 39067933.544449061)
31339260,(883997645.26236689, 187694684.55789405, -148929580.45522436, 123986914.07772242, -44756878.125790007, -27853733.579151034, 1664870.0462918978, -17963917.19047701, 13130337.498098727, -19695286.643543247)
34002992,(29950483.822608881, 112414233.46790671, -86242900.37582545, -150379676.69641975, -47651910.309926748, 112449684.89282498, -26698703.104173236, -29770721.136512082, 60683411.693360977, 16038530.469714055)
34251483,(-422477706.78003246, -59342068.708711632, -239667038.20594704, 161845703.92701989, -101124536.55752634, -43536025.815770961, -39281093.703253455, 53953996.707522854, 40146756.383807383, 31116263.846127782)
32344688,(629688442.65099585, -297691013.6521008, -36246931.144659661, -9491559.348077558, 26855823.522759981, -43992558.214696772, 45780807.567358568, 5981034.992526778, -51006310.308793873, -17226766.905176692)
30312361,(-125809805.02649501, -60827288.977923349, -225725123.59772408, 285359897.57093745, 225824841.46623346, -11143750.859244734, -19339754.249665748, 35804289.688917495, 74743346.879429564, 49994501.766367421)
27756115,(230628469.00970775, 153864434.2231532, 344296421.64514172, -28309369.434218973, 70206718.494878873, -61845266.821768671, 30179966.886337098, 32825606.674734388, 16700460.244192451, -33059134.496383265)
23327298,(571598381.47962046, 136243618.84539461, -72084063.350205824, 67641381.257203639, 113905323.32832512, 68153818.399780586, 26312832.654537708, -3132123.0835246593, -9239212.6714281794, 108577072.0205449)
26956670,(62069073.711286426, 120783960.29321681, -85540726.133723035, -22767979.107249968, 146354845.52584514, 113917300.34936634, 108142676.45770417, -73914658.18361105, 151581237.73596948, 40189298.999648035)
22855882,(-387080972.16158658, -361235285.00191671, -102003621.55111544, -45787783.271764375, -64213485.837282941, -33978642.654131472, 16653673.814054124, -28735626.903072745, -22103933.396895632, 35967628.221390292)
24104865,(-269125989.26267517, -63874850.815347269, -213803751.85304374, -114858913.9057764, -16439020.247344101, -43551026.243137658, -13648210.582578663, -7161625.3134126551, -2623551.3713804753, 19285072.014083143)
34100324,(-396279456.53228819, -338633924.00134122, -87403051.466856465, -57827152.517869689, 282108312.61514157, -87343622.334148213, 38773816.929148309, -61523997.958902538, -25408050.833380707, 19820666.44359608)
24433921,(692600425.10729742, -287738185.4292087, -36679745.840282507, -23506154.183969155, -111307144.40297629, -39410050.735568255, -23138960.364630103, -21773923.315577965, -30106389.667548932, -41665711.203953996)
34257001,(-200828415.3678478, -34860948.755855009, -185521257.34928182, -83044027.931190059, -129117594.7566198, -48673713.547981434, 125858354.25452371, -56178195.168976538, 38632725.182683334, 23509139.625709247)
30834988,(-318012002.74547637, 73243749.01029475, -105702990.32490289, 6952201.190343691, -267839715.26224893, 116148929.94972849, -45639926.353244781, 13796802.865384201, -23486190.177277714, -26495294.059948552)
23756165,(-229493598.19712061, -85911787.342226565, -221270789.57774168, -183692404.17186728, -200915861.45791614, -37860032.740162462, 4500673.7154766656, 38652380.2245318, 37753581.201545976, 815975.28496326751)
27796375,(-275777927.04970646, 106297684.32835867, 320095417.08544999, 173789158.4744474, 11791740.001919867, -42031149.893211544, 35336583.678966396, 13637220.973090643, 51480337.562235028, 26051509.50103613)
33981008,(-243944763.57351443, 186362890.9209134, 191285476.57830903, -19149318.542903431, -67990133.296751276, -5337051.45457727, 132915500.07413369, 68361462.800167307, -23611200.537433069, -19951690.08455348)
24508238,(-291770929.6109044, 88641723.635356471, 373616913.75220788, -256883434.5574528, -359998600.40043342, -47143957.193523593, 94915343.59516412, -55455783.456707232, -17405786.57072898, -42725144.043783352)
25551951,(741217135.86399102, 6726821.212105643, -144758488.68565425, -36968383.192686506, 104059438.61048824, -48401205.876251839, 15817958.23578083, -11539035.341439154, 16725688.865038689, -17681579.219289459)
30069398,(284096495.87306952, -2414922.8483347739, -178928313.80765951, 68157142.125946224, 12659613.139423681, -57962654.23354511, -26934777.195808627, 5686809.1591523234, -32152012.114334393, 41324160.772761703)
29013526,(-264586019.37061423, 154030015.16610482, 323773716.4690876, -360452947.49079484, -97682973.410727814, -83831920.58823362, -73670647.706711948, -53156544.735317864, 148003928.98106334, 50289793.213191055)
33866130,(-991156746.46319723, -130010349.16461611, -275878717.71547627, 84462730.582075939, 72696688.955556408, -19213230.177499782, 22926034.910705246, 73824415.675446302, 44525071.532521777, -13256319.953327108)
34143852,(133802677.82497805, -3728610.5892896364, -176757894.2968871, 149869243.24072421, 82396090.856238246, -62948724.578548715, 8494220.9835502058, -23052449.365000673, -45909396.748268731, -15396343.973929811)
22993208,(-1367524166.8043764, 142820115.54020414, 144245890.39332616, 135410424.12586272, 142618300.08826679, 20181288.970374625, 30319590.12024704, 15024783.952267041, -22332613.70812713, 4408293.5080562383)
25345186,(8322820.9111850485, -142266284.27650735, -22964208.139663842, 501341778.82246953, 92601204.758519322, 141753765.88525391, -122830672.71068503, -46226904.344046496, 34176226.940087184, -40026089.407334216)
28637168,(-411938646.70083392, 82796298.046827435, 307767226.57744992, 178691987.56181198, 125168632.64355065, -49668230.648487285, 67550650.152551055, -83842284.059136942, 47577061.864237852, -4163576.1828312157)
24094653,(335393312.32434762, 270963622.7340939, 368405226.6852026, 54193660.814273976, -134586742.35351807, 58718635.811068766, 60820382.248610973, 26428452.440967001, -27546742.459940854, 60965891.854144953)
24874631,(202508796.85847589, 122196360.69380628, 284899974.66633201, -193957790.64537418, -16872184.495059431, -86601781.926055893, -25723762.014006592, 41081535.761698224, 64992095.737196945, -1846892.7971199276)
24707869,(-1489816742.3817003, -7539110.7368841255, -168269634.68745241, 26155620.165839333, -42575367.916845977, 70283327.566997916, -51387793.549318962, 11641860.349626338, 36244366.183174931, -51640645.581706233)
31632536,(-390814912.41482425, -1172563856.6404736, 199881283.99484828, 124634417.03740557, -779907.36014021025, 67512911.119856521, -51049449.240850173, -92142754.467263475, -54340932.975121632, 39740658.706312187)
25811989,(75666921.566931054, 137269108.40163678, 346459414.42013389, -21020577.812515207, -118546205.69693972, -52271854.918610938, 9949598.4897920061, 5882305.8559456384, 16776878.168105116, 11705713.397101847)
